timestamp,type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gps_x,gps_y,gps_z,vo_dt,vo_0,vo_1,vo_2,vo_3,vo_4,vo_5,vo_6,vo_7,vo_8,vo_9,vo_10,vo_11,lat_vel,upward_vel
1317375625.563828,KITTI_STEREO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.563828,GROUND_TRUTH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.663884,OXTS_IMU,0.35496536295146996,0.15558231509748852,9.749637848961468,-0.004771253659660634,0.003263420646086696,0.06016362358522256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.663884,KITTI_STEREO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.663884,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10005593299865723,0.9999796600382396,0.0009711488170433,-0.0063036798603932,-0.1948578201692925,-0.0009723493089755,0.99999950971245,-0.0001873811096936,0.0297727161342722,0.0063034947948343,0.0001935066771254,0.9999801140565432,0.9803795261493682,nan,nan
1317375625.663884,GROUND_TRUTH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.773821,OXTS_IMU,0.40417685471476467,0.7271954970848704,9.942248746076192,-0.0048990893661698485,-0.001199459631149395,0.06645854282991132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.773821,KITTI_STEREO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.773821,KITTI_VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10993719100952148,0.9999741581211076,0.0005685924736338,-0.0071665746756152,-0.0447727697906597,-0.0005700002815657,0.999999818654169,-0.0001943998672256,0.011093572705185,0.0071664628416854,0.0001984797931507,0.9999743008778328,0.9989355993906248,nan,nan
1317375625.773821,GROUND_TRUTH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.873814,OXTS_IMU,0.26361158786814104,-0.008561831751791038,9.918085506641944,-0.002903256649454317,-0.005461662035284614,0.07247265030361104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1317375625.873814,KITTI_STEREO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
